run,sen,spe,fn,fp,acc
sampling44_fold1,0.5789473684210527,0.9583333333333334,0.42105263157894735,0.041666666666666664,0.7906976744186046
sampling45_fold0,0.5714285714285714,0.9310344827586207,0.42857142857142855,0.06896551724137931,0.813953488372093
sampling45_fold1,0.2727272727272727,1.0,0.7272727272727273,0.0,0.627906976744186
sampling46_fold0,0.6,0.9565217391304348,0.4,0.043478260869565216,0.7906976744186046
sampling46_fold1,0.5625,0.9629629629629629,0.4375,0.037037037037037035,0.813953488372093
sampling47_fold0,0.5,0.9259259259259259,0.5,0.07407407407407407,0.7674418604651163
sampling47_fold1,0.05,1.0,0.95,0.0,0.5581395348837209
sampling48_fold0,0.1,1.0,0.9,0.0,0.5813953488372093
sampling48_fold1,0.6875,0.9259259259259259,0.3125,0.07407407407407407,0.8372093023255814
sampling49_fold0,0.5263157894736842,0.9583333333333334,0.47368421052631576,0.041666666666666664,0.7674418604651163
sampling49_fold1,0.47058823529411764,0.9615384615384616,0.5294117647058824,0.038461538461538464,0.7674418604651163
sampling50_fold0,0.47058823529411764,1.0,0.5294117647058824,0.0,0.7906976744186046
sampling50_fold1,0.5263157894736842,0.9583333333333334,0.47368421052631576,0.041666666666666664,0.7674418604651163
sampling51_fold0,0.29411764705882354,1.0,0.7058823529411765,0.0,0.7209302325581395
sampling51_fold1,0.47368421052631576,1.0,0.5263157894736842,0.0,0.7674418604651163
sampling52_fold0,0.3684210526315789,0.9583333333333334,0.631578947368421,0.041666666666666664,0.6976744186046512
sampling52_fold1,0.5294117647058824,1.0,0.47058823529411764,0.0,0.813953488372093
sampling53_fold0,0.5263157894736842,0.9583333333333334,0.47368421052631576,0.041666666666666664,0.7674418604651163
sampling53_fold1,0.5294117647058824,0.9615384615384616,0.47058823529411764,0.038461538461538464,0.7906976744186046
sampling54_fold0,0.2631578947368421,1.0,0.7368421052631579,0.0,0.6744186046511628
sampling54_fold1,0.47058823529411764,1.0,0.5294117647058824,0.0,0.7906976744186046
sampling55_fold0,0.5,1.0,0.5,0.0,0.7906976744186046
sampling55_fold1,0.5555555555555556,0.92,0.4444444444444444,0.08,0.7674418604651163
sampling56_fold0,0.5,1.0,0.5,0.0,0.7674418604651163
sampling56_fold1,0.5,0.9629629629629629,0.5,0.037037037037037035,0.7906976744186046
sampling57_fold0,0.5263157894736842,0.9583333333333334,0.47368421052631576,0.041666666666666664,0.7674418604651163
sampling57_fold1,0.47058823529411764,0.9615384615384616,0.5294117647058824,0.038461538461538464,0.7674418604651163
sampling58_fold0,0.5555555555555556,0.92,0.4444444444444444,0.08,0.7674418604651163
sampling58_fold1,0.2222222222222222,1.0,0.7777777777777778,0.0,0.6744186046511628
sampling59_fold0,0.2631578947368421,1.0,0.7368421052631579,0.0,0.6744186046511628
sampling59_fold1,0.5294117647058824,0.9230769230769231,0.47058823529411764,0.07692307692307693,0.7674418604651163
sampling60_fold0,0.15789473684210525,1.0,0.8421052631578947,0.0,0.627906976744186
sampling60_fold1,0.7058823529411765,0.8846153846153846,0.29411764705882354,0.11538461538461539,0.813953488372093
sampling61_fold0,0.1111111111111111,1.0,0.8888888888888888,0.0,0.627906976744186
sampling61_fold1,0.7222222222222222,1.0,0.2777777777777778,0.0,0.8837209302325582
sampling62_fold0,0.10526315789473684,1.0,0.8947368421052632,0.0,0.6046511627906976
sampling62_fold1,0.058823529411764705,1.0,0.9411764705882353,0.0,0.627906976744186
sampling63_fold0,0.0,1.0,1.0,0.0,0.46511627906976744
sampling63_fold1,0.23076923076923078,0.9666666666666667,0.7692307692307693,0.03333333333333333,0.7441860465116279
sampling64_fold0,0.3181818181818182,1.0,0.6818181818181818,0.0,0.6511627906976745
sampling64_fold1,0.6428571428571429,1.0,0.35714285714285715,0.0,0.8837209302325582
sampling65_fold0,0.09523809523809523,1.0,0.9047619047619048,0.0,0.5581395348837209
sampling65_fold1,0.4666666666666667,1.0,0.5333333333333333,0.0,0.813953488372093
sampling66_fold0,0.5294117647058824,0.9615384615384616,0.47058823529411764,0.038461538461538464,0.7906976744186046
sampling66_fold1,0.5263157894736842,0.9583333333333334,0.47368421052631576,0.041666666666666664,0.7674418604651163
sampling67_fold0,0.47368421052631576,1.0,0.5263157894736842,0.0,0.7674418604651163
sampling67_fold1,0.47058823529411764,0.9615384615384616,0.5294117647058824,0.038461538461538464,0.7674418604651163
sampling68_fold0,0.6,0.9642857142857143,0.4,0.03571428571428571,0.8372093023255814
sampling68_fold1,0.42857142857142855,1.0,0.5714285714285714,0.0,0.7209302325581395
sampling69_fold0,0.1,1.0,0.9,0.0,0.5813953488372093
sampling69_fold1,0.5625,0.8888888888888888,0.4375,0.1111111111111111,0.7674418604651163
sampling70_fold0,0.6,0.9642857142857143,0.4,0.03571428571428571,0.8372093023255814
sampling70_fold1,0.3333333333333333,1.0,0.6666666666666666,0.0,0.6744186046511628
sampling71_fold0,0.5,0.96,0.5,0.04,0.7674418604651163
sampling71_fold1,0.2777777777777778,1.0,0.7222222222222222,0.0,0.6976744186046512
sampling72_fold0,0.5294117647058824,1.0,0.47058823529411764,0.0,0.813953488372093
sampling72_fold1,0.42105263157894735,1.0,0.5789473684210527,0.0,0.7441860465116279
sampling73_fold0,0.4,1.0,0.6,0.0,0.7906976744186046
sampling73_fold1,0.3333333333333333,1.0,0.6666666666666666,0.0,0.6744186046511628
sampling74_fold0,0.2222222222222222,1.0,0.7777777777777778,0.0,0.6744186046511628
sampling74_fold1,0.5555555555555556,0.96,0.4444444444444444,0.04,0.7906976744186046
sampling75_fold0,0.5294117647058824,1.0,0.47058823529411764,0.0,0.813953488372093
sampling75_fold1,0.47368421052631576,0.9583333333333334,0.5263157894736842,0.041666666666666664,0.7441860465116279
sampling76_fold0,0.0,1.0,1.0,0.0,0.46511627906976744
sampling76_fold1,0.3076923076923077,0.9666666666666667,0.6923076923076923,0.03333333333333333,0.7674418604651163
sampling77_fold0,0.1111111111111111,1.0,0.8888888888888888,0.0,0.627906976744186
sampling77_fold1,0.1111111111111111,1.0,0.8888888888888888,0.0,0.627906976744186
sampling78_fold0,0.7058823529411765,0.9615384615384616,0.29411764705882354,0.038461538461538464,0.8604651162790697
sampling78_fold1,0.42105263157894735,0.9583333333333334,0.5789473684210527,0.041666666666666664,0.7209302325581395
sampling79_fold0,0.47058823529411764,1.0,0.5294117647058824,0.0,0.7906976744186046
sampling79_fold1,0.42105263157894735,0.9583333333333334,0.5789473684210527,0.041666666666666664,0.7209302325581395
sampling80_fold0,0.47058823529411764,0.9615384615384616,0.5294117647058824,0.038461538461538464,0.7674418604651163
sampling80_fold1,0.42105263157894735,1.0,0.5789473684210527,0.0,0.7441860465116279
sampling81_fold0,0.38095238095238093,1.0,0.6190476190476191,0.0,0.6976744186046512
sampling81_fold1,0.5333333333333333,0.9285714285714286,0.4666666666666667,0.07142857142857142,0.7906976744186046
sampling82_fold0,0.3888888888888889,1.0,0.6111111111111112,0.0,0.7441860465116279
sampling82_fold1,0.5555555555555556,0.92,0.4444444444444444,0.08,0.7674418604651163
sampling83_fold0,0.10526315789473684,1.0,0.8947368421052632,0.0,0.6046511627906976
sampling83_fold1,0.29411764705882354,1.0,0.7058823529411765,0.0,0.7209302325581395
sampling84_fold0,0.09523809523809523,1.0,0.9047619047619048,0.0,0.5581395348837209
sampling84_fold1,0.6,0.9642857142857143,0.4,0.03571428571428571,0.8372093023255814
sampling85_fold0,0.3333333333333333,1.0,0.6666666666666666,0.0,0.7209302325581395
sampling85_fold1,0.5555555555555556,0.96,0.4444444444444444,0.04,0.7906976744186046
sampling86_fold0,0.6470588235294118,0.9615384615384616,0.35294117647058826,0.038461538461538464,0.8372093023255814
sampling86_fold1,0.3684210526315789,1.0,0.631578947368421,0.0,0.7209302325581395
sampling87_fold0,0.29411764705882354,1.0,0.7058823529411765,0.0,0.7209302325581395
sampling87_fold1,0.5263157894736842,0.9166666666666666,0.47368421052631576,0.08333333333333333,0.7441860465116279
sampling88_fold0,0.6,1.0,0.4,0.0,0.8604651162790697
sampling88_fold1,0.19047619047619047,1.0,0.8095238095238095,0.0,0.6046511627906976
sampling89_fold0,0.21052631578947367,1.0,0.7894736842105263,0.0,0.6511627906976745
sampling89_fold1,0.6470588235294118,1.0,0.35294117647058826,0.0,0.8604651162790697
sampling90_fold0,0.5789473684210527,0.9583333333333334,0.42105263157894735,0.041666666666666664,0.7906976744186046
sampling90_fold1,0.17647058823529413,1.0,0.8235294117647058,0.0,0.6744186046511628
sampling91_fold0,0.7368421052631579,0.9166666666666666,0.2631578947368421,0.08333333333333333,0.8372093023255814
sampling91_fold1,0.23529411764705882,1.0,0.7647058823529411,0.0,0.6976744186046512
sampling92_fold0,0.631578947368421,1.0,0.3684210526315789,0.0,0.8372093023255814
sampling92_fold1,0.058823529411764705,1.0,0.9411764705882353,0.0,0.627906976744186
sampling93_fold0,0.42105263157894735,1.0,0.5789473684210527,0.0,0.7441860465116279
sampling93_fold1,0.35294117647058826,1.0,0.6470588235294118,0.0,0.7441860465116279
sampling94_fold0,0.45,1.0,0.55,0.0,0.7441860465116279
sampling94_fold1,0.5625,0.9629629629629629,0.4375,0.037037037037037035,0.813953488372093
sampling95_fold0,0.47368421052631576,0.9583333333333334,0.5263157894736842,0.041666666666666664,0.7441860465116279
sampling95_fold1,0.47058823529411764,1.0,0.5294117647058824,0.0,0.7906976744186046
sampling96_fold0,0.42857142857142855,1.0,0.5714285714285714,0.0,0.7209302325581395
sampling96_fold1,0.6,0.9642857142857143,0.4,0.03571428571428571,0.8372093023255814
sampling97_fold0,0.5789473684210527,0.9583333333333334,0.42105263157894735,0.041666666666666664,0.7906976744186046
sampling97_fold1,0.17647058823529413,1.0,0.8235294117647058,0.0,0.6744186046511628
sampling98_fold0,0.3333333333333333,1.0,0.6666666666666666,0.0,0.7674418604651163
sampling98_fold1,0.0,1.0,1.0,0.0,0.5116279069767442
sampling99_fold0,0.0,1.0,1.0,0.0,0.5813953488372093
sampling99_fold1,0.6111111111111112,0.92,0.3888888888888889,0.08,0.7906976744186046
mean,0.4051555109706106,0.9712276079589799,0.5948444890293895,0.028772392041020226,0.7304651162790696
std,0.2063868236498793,0.0756264879355329,0.20638682364987926,0.0756264879355329,0.09273906606806312
