run,sen,spe,fn,fp,acc
sampling42_fold1,0.8181818181818182,0.8333333333333334,0.18181818181818182,0.16666666666666666,0.8260869565217391
sampling43_fold0,0.0,1.0,1.0,0.0,0.5652173913043478
sampling43_fold1,0.6363636363636364,1.0,0.36363636363636365,0.0,0.8260869565217391
sampling44_fold0,0.8888888888888888,0.7142857142857143,0.1111111111111111,0.2857142857142857,0.782608695652174
sampling44_fold1,0.6666666666666666,1.0,0.3333333333333333,0.0,0.8260869565217391
sampling45_fold0,0.0,1.0,1.0,0.0,0.5217391304347826
sampling45_fold1,0.8,0.8461538461538461,0.2,0.15384615384615385,0.8260869565217391
sampling46_fold0,0.7272727272727273,0.9166666666666666,0.2727272727272727,0.08333333333333333,0.8260869565217391
sampling46_fold1,0.7,0.9230769230769231,0.3,0.07692307692307693,0.8260869565217391
sampling47_fold0,0.9090909090909091,0.9166666666666666,0.09090909090909091,0.08333333333333333,0.9130434782608695
sampling47_fold1,0.5,0.8461538461538461,0.5,0.15384615384615385,0.6956521739130435
sampling48_fold0,0.7,0.8461538461538461,0.3,0.15384615384615385,0.782608695652174
sampling48_fold1,0.7272727272727273,1.0,0.2727272727272727,0.0,0.8695652173913043
sampling49_fold0,1.0,0.0,0.0,1.0,0.2608695652173913
sampling49_fold1,0.0,1.0,1.0,0.0,0.34782608695652173
sampling50_fold0,0.6666666666666666,0.8181818181818182,0.3333333333333333,0.18181818181818182,0.7391304347826086
sampling50_fold1,0.7777777777777778,0.7142857142857143,0.2222222222222222,0.2857142857142857,0.7391304347826086
sampling51_fold0,0.8333333333333334,0.7647058823529411,0.16666666666666666,0.23529411764705882,0.782608695652174
sampling51_fold1,0.0,1.0,1.0,0.0,0.34782608695652173
sampling52_fold0,0.7,0.9230769230769231,0.3,0.07692307692307693,0.8260869565217391
sampling52_fold1,0.6363636363636364,0.9166666666666666,0.36363636363636365,0.08333333333333333,0.782608695652174
sampling53_fold0,0.42857142857142855,1.0,0.5714285714285714,0.0,0.6521739130434783
sampling53_fold1,1.0,0.75,0.0,0.25,0.8260869565217391
sampling54_fold0,0.8181818181818182,0.9166666666666666,0.18181818181818182,0.08333333333333333,0.8695652173913043
sampling54_fold1,0.6,0.9230769230769231,0.4,0.07692307692307693,0.782608695652174
sampling55_fold0,0.7272727272727273,0.9166666666666666,0.2727272727272727,0.08333333333333333,0.8260869565217391
sampling55_fold1,0.8,0.7692307692307693,0.2,0.23076923076923078,0.782608695652174
sampling56_fold0,0.7777777777777778,0.8571428571428571,0.2222222222222222,0.14285714285714285,0.8260869565217391
sampling56_fold1,0.4166666666666667,0.9090909090909091,0.5833333333333334,0.09090909090909091,0.6521739130434783
sampling57_fold0,0.7272727272727273,0.8333333333333334,0.2727272727272727,0.16666666666666666,0.782608695652174
sampling57_fold1,0.8,0.8461538461538461,0.2,0.15384615384615385,0.8260869565217391
sampling58_fold0,0.5,0.9090909090909091,0.5,0.09090909090909091,0.6956521739130435
sampling58_fold1,0.7777777777777778,0.8571428571428571,0.2222222222222222,0.14285714285714285,0.8260869565217391
sampling59_fold0,0.6363636363636364,0.9166666666666666,0.36363636363636365,0.08333333333333333,0.782608695652174
sampling59_fold1,1.0,0.7692307692307693,0.0,0.23076923076923078,0.8695652173913043
sampling60_fold0,1.0,0.6923076923076923,0.0,0.3076923076923077,0.8260869565217391
sampling60_fold1,0.36363636363636365,1.0,0.6363636363636364,0.0,0.6956521739130435
sampling61_fold0,0.6,0.9230769230769231,0.4,0.07692307692307693,0.782608695652174
sampling61_fold1,0.8181818181818182,0.9166666666666666,0.18181818181818182,0.08333333333333333,0.8695652173913043
sampling62_fold0,0.45454545454545453,1.0,0.5454545454545454,0.0,0.7391304347826086
sampling62_fold1,0.9,0.6923076923076923,0.1,0.3076923076923077,0.782608695652174
sampling63_fold0,0.5454545454545454,0.9166666666666666,0.45454545454545453,0.08333333333333333,0.7391304347826086
sampling63_fold1,0.7,0.8461538461538461,0.3,0.15384615384615385,0.782608695652174
sampling64_fold0,0.9090909090909091,0.8333333333333334,0.09090909090909091,0.16666666666666666,0.8695652173913043
sampling64_fold1,0.0,1.0,1.0,0.0,0.5652173913043478
sampling65_fold0,0.6153846153846154,0.9,0.38461538461538464,0.1,0.7391304347826086
sampling65_fold1,0.875,0.8,0.125,0.2,0.8260869565217391
sampling66_fold0,0.9,0.7692307692307693,0.1,0.23076923076923078,0.8260869565217391
sampling66_fold1,0.6363636363636364,0.9166666666666666,0.36363636363636365,0.08333333333333333,0.782608695652174
sampling67_fold0,0.5833333333333334,0.9090909090909091,0.4166666666666667,0.09090909090909091,0.7391304347826086
sampling67_fold1,1.0,0.0,0.0,1.0,0.391304347826087
sampling68_fold0,0.75,0.9090909090909091,0.25,0.09090909090909091,0.8260869565217391
sampling68_fold1,0.8888888888888888,0.7857142857142857,0.1111111111111111,0.21428571428571427,0.8260869565217391
sampling69_fold0,0.7777777777777778,0.8571428571428571,0.2222222222222222,0.14285714285714285,0.8260869565217391
sampling69_fold1,0.5,0.9090909090909091,0.5,0.09090909090909091,0.6956521739130435
sampling70_fold0,0.0,1.0,1.0,0.0,0.4782608695652174
sampling70_fold1,0.6666666666666666,0.8571428571428571,0.3333333333333333,0.14285714285714285,0.782608695652174
sampling71_fold0,0.7777777777777778,1.0,0.2222222222222222,0.0,0.9130434782608695
sampling71_fold1,0.6666666666666666,0.8181818181818182,0.3333333333333333,0.18181818181818182,0.7391304347826086
sampling72_fold0,0.6153846153846154,0.9,0.38461538461538464,0.1,0.7391304347826086
sampling72_fold1,1.0,0.0,0.0,1.0,0.34782608695652173
sampling73_fold0,0.36363636363636365,1.0,0.6363636363636364,0.0,0.6956521739130435
sampling73_fold1,0.8,0.6923076923076923,0.2,0.3076923076923077,0.7391304347826086
sampling74_fold0,0.0,1.0,1.0,0.0,0.4782608695652174
sampling74_fold1,0.7777777777777778,0.8571428571428571,0.2222222222222222,0.14285714285714285,0.8260869565217391
sampling75_fold0,1.0,0.8666666666666667,0.0,0.13333333333333333,0.9130434782608695
sampling75_fold1,0.0,1.0,1.0,0.0,0.43478260869565216
sampling76_fold0,0.8888888888888888,0.9285714285714286,0.1111111111111111,0.07142857142857142,0.9130434782608695
sampling76_fold1,0.16666666666666666,1.0,0.8333333333333334,0.0,0.5652173913043478
sampling77_fold0,0.5384615384615384,1.0,0.46153846153846156,0.0,0.7391304347826086
sampling77_fold1,1.0,0.4666666666666667,0.0,0.5333333333333333,0.6521739130434783
sampling78_fold0,0.0,1.0,1.0,0.0,0.4782608695652174
sampling78_fold1,0.7777777777777778,0.8571428571428571,0.2222222222222222,0.14285714285714285,0.8260869565217391
sampling79_fold0,0.36363636363636365,0.9166666666666666,0.6363636363636364,0.08333333333333333,0.6521739130434783
sampling79_fold1,0.9,1.0,0.1,0.0,0.9565217391304348
sampling80_fold0,0.5,1.0,0.5,0.0,0.782608695652174
sampling80_fold1,0.9090909090909091,0.8333333333333334,0.09090909090909091,0.16666666666666666,0.8695652173913043
sampling81_fold0,0.6666666666666666,0.7857142857142857,0.3333333333333333,0.21428571428571427,0.7391304347826086
sampling81_fold1,0.6666666666666666,1.0,0.3333333333333333,0.0,0.8260869565217391
sampling82_fold0,0.5,1.0,0.5,0.0,0.7391304347826086
sampling82_fold1,0.6666666666666666,0.8571428571428571,0.3333333333333333,0.14285714285714285,0.782608695652174
sampling83_fold0,0.7,0.9230769230769231,0.3,0.07692307692307693,0.8260869565217391
sampling83_fold1,0.5454545454545454,0.9166666666666666,0.45454545454545453,0.08333333333333333,0.7391304347826086
sampling84_fold0,1.0,0.8571428571428571,0.0,0.14285714285714285,0.9130434782608695
sampling84_fold1,0.0,1.0,1.0,0.0,0.4782608695652174
sampling85_fold0,0.6363636363636364,0.9166666666666666,0.36363636363636365,0.08333333333333333,0.782608695652174
sampling85_fold1,0.7,0.9230769230769231,0.3,0.07692307692307693,0.8260869565217391
sampling86_fold0,0.8,0.8461538461538461,0.2,0.15384615384615385,0.8260869565217391
sampling86_fold1,0.6363636363636364,1.0,0.36363636363636365,0.0,0.8260869565217391
sampling87_fold0,0.6666666666666666,0.7142857142857143,0.3333333333333333,0.2857142857142857,0.6956521739130435
sampling87_fold1,0.0,1.0,1.0,0.0,0.4782608695652174
sampling88_fold0,0.7272727272727273,0.9166666666666666,0.2727272727272727,0.08333333333333333,0.8260869565217391
sampling88_fold1,0.5,0.9230769230769231,0.5,0.07692307692307693,0.7391304347826086
sampling89_fold0,0.0,1.0,1.0,0.0,0.4782608695652174
sampling89_fold1,0.7777777777777778,0.8571428571428571,0.2222222222222222,0.14285714285714285,0.8260869565217391
sampling90_fold0,1.0,0.0,0.0,1.0,0.17391304347826086
sampling90_fold1,0.0,1.0,1.0,0.0,0.2608695652173913
sampling91_fold0,0.25,1.0,0.75,0.0,0.6086956521739131
sampling91_fold1,0.7777777777777778,0.7857142857142857,0.2222222222222222,0.21428571428571427,0.782608695652174
sampling92_fold0,0.5555555555555556,0.9285714285714286,0.4444444444444444,0.07142857142857142,0.782608695652174
sampling92_fold1,0.8333333333333334,0.8181818181818182,0.16666666666666666,0.18181818181818182,0.8260869565217391
sampling93_fold0,0.5454545454545454,1.0,0.45454545454545453,0.0,0.782608695652174
sampling93_fold1,0.8,0.7692307692307693,0.2,0.23076923076923078,0.782608695652174
sampling94_fold0,0.8333333333333334,0.6470588235294118,0.16666666666666666,0.35294117647058826,0.6956521739130435
sampling94_fold1,0.3333333333333333,1.0,0.6666666666666666,0.0,0.5652173913043478
sampling95_fold0,0.5,1.0,0.5,0.0,0.7391304347826086
sampling95_fold1,0.6666666666666666,0.9285714285714286,0.3333333333333333,0.07142857142857142,0.8260869565217391
sampling96_fold0,0.7142857142857143,0.3125,0.2857142857142857,0.6875,0.43478260869565216
sampling96_fold1,0.35714285714285715,1.0,0.6428571428571429,0.0,0.6086956521739131
sampling97_fold0,0.6666666666666666,0.8181818181818182,0.3333333333333333,0.18181818181818182,0.7391304347826086
sampling97_fold1,0.6666666666666666,0.9285714285714286,0.3333333333333333,0.07142857142857142,0.8260869565217391
sampling98_fold0,0.07142857142857142,1.0,0.9285714285714286,0.0,0.43478260869565216
sampling98_fold1,0.8571428571428571,0.75,0.14285714285714285,0.25,0.782608695652174
sampling99_fold0,1.0,0.0,0.0,1.0,0.30434782608695654
sampling99_fold1,0.35714285714285715,1.0,0.6428571428571429,0.0,0.6086956521739131
mean,0.6208769008769008,0.8504779068970245,0.37912309912309916,0.14952209310297543,0.7228260869565217
std,0.26676896225501984,0.20213959353506414,0.26676896225501984,0.20213959353506417,0.1436742805879435
