run,sen,spe,fn,fp,acc
sampling37_fold0,0.6818181818181818,0.7619047619047619,0.3181818181818182,0.23809523809523808,0.7209302325581395
sampling37_fold1,0.14285714285714285,1.0,0.8571428571428571,0.0,0.7209302325581395
sampling38_fold0,0.5625,1.0,0.4375,0.0,0.8372093023255814
sampling38_fold1,0.5,0.9130434782608695,0.5,0.08695652173913043,0.7209302325581395
sampling39_fold0,0.0,1.0,1.0,0.0,0.5581395348837209
sampling39_fold1,0.5294117647058824,0.9230769230769231,0.47058823529411764,0.07692307692307693,0.7674418604651163
sampling40_fold0,0.05263157894736842,1.0,0.9473684210526315,0.0,0.5813953488372093
sampling40_fold1,0.5294117647058824,0.9615384615384616,0.47058823529411764,0.038461538461538464,0.7906976744186046
sampling41_fold0,0.5555555555555556,1.0,0.4444444444444444,0.0,0.813953488372093
sampling41_fold1,0.3888888888888889,0.96,0.6111111111111112,0.04,0.7209302325581395
sampling42_fold0,0.5625,0.9629629629629629,0.4375,0.037037037037037035,0.813953488372093
sampling42_fold1,0.4,1.0,0.6,0.0,0.7209302325581395
sampling43_fold0,0.1,1.0,0.9,0.0,0.5813953488372093
sampling43_fold1,1.0,0.25925925925925924,0.0,0.7407407407407407,0.5348837209302325
sampling44_fold0,0.6363636363636364,0.9523809523809523,0.36363636363636365,0.047619047619047616,0.7906976744186046
sampling44_fold1,0.9285714285714286,0.1724137931034483,0.07142857142857142,0.8275862068965517,0.4186046511627907
sampling45_fold0,0.21052631578947367,1.0,0.7894736842105263,0.0,0.6511627906976745
sampling45_fold1,0.4117647058823529,1.0,0.5882352941176471,0.0,0.7674418604651163
sampling46_fold0,0.5,0.9259259259259259,0.5,0.07407407407407407,0.7674418604651163
sampling46_fold1,0.0,1.0,1.0,0.0,0.5348837209302325
sampling47_fold0,0.0,1.0,1.0,0.0,0.6046511627906976
sampling47_fold1,0.3157894736842105,0.9583333333333334,0.6842105263157895,0.041666666666666664,0.6744186046511628
sampling48_fold0,0.5,1.0,0.5,0.0,0.813953488372093
sampling48_fold1,0.1,1.0,0.9,0.0,0.5813953488372093
sampling49_fold0,0.1,1.0,0.9,0.0,0.5813953488372093
sampling49_fold1,0.0625,1.0,0.9375,0.0,0.6511627906976745
sampling50_fold0,0.0,1.0,1.0,0.0,0.5348837209302325
sampling50_fold1,0.5625,0.9259259259259259,0.4375,0.07407407407407407,0.7906976744186046
sampling51_fold0,0.10526315789473684,1.0,0.8947368421052632,0.0,0.6046511627906976
sampling51_fold1,0.11764705882352941,1.0,0.8823529411764706,0.0,0.6511627906976745
sampling52_fold0,0.05555555555555555,1.0,0.9444444444444444,0.0,0.6046511627906976
sampling52_fold1,0.05555555555555555,1.0,0.9444444444444444,0.0,0.6046511627906976
sampling53_fold0,0.0,1.0,1.0,0.0,0.5581395348837209
sampling53_fold1,0.29411764705882354,1.0,0.7058823529411765,0.0,0.7209302325581395
sampling54_fold0,0.2631578947368421,1.0,0.7368421052631579,0.0,0.6744186046511628
sampling54_fold1,0.5882352941176471,0.9615384615384616,0.4117647058823529,0.038461538461538464,0.813953488372093
sampling55_fold0,0.38461538461538464,1.0,0.6153846153846154,0.0,0.813953488372093
sampling55_fold1,0.4782608695652174,0.95,0.5217391304347826,0.05,0.6976744186046512
sampling56_fold0,0.21052631578947367,1.0,0.7894736842105263,0.0,0.6511627906976745
sampling56_fold1,0.47058823529411764,1.0,0.5294117647058824,0.0,0.7906976744186046
sampling57_fold0,0.11764705882352941,1.0,0.8823529411764706,0.0,0.6511627906976745
sampling57_fold1,0.7368421052631579,0.875,0.2631578947368421,0.125,0.813953488372093
sampling58_fold0,0.0,1.0,1.0,0.0,0.46511627906976744
sampling58_fold1,1.0,0.0,0.0,1.0,0.3023255813953488
sampling59_fold0,0.05,1.0,0.95,0.0,0.5581395348837209
sampling59_fold1,0.5625,1.0,0.4375,0.0,0.8372093023255814
sampling60_fold0,0.0,1.0,1.0,0.0,0.5116279069767442
sampling60_fold1,0.26666666666666666,1.0,0.7333333333333333,0.0,0.7441860465116279
sampling61_fold0,0.058823529411764705,1.0,0.9411764705882353,0.0,0.627906976744186
sampling61_fold1,1.0,0.3333333333333333,0.0,0.6666666666666666,0.627906976744186
sampling62_fold0,0.5,0.9629629629629629,0.5,0.037037037037037035,0.7906976744186046
sampling62_fold1,0.3,1.0,0.7,0.0,0.6744186046511628
sampling63_fold0,0.15789473684210525,1.0,0.8421052631578947,0.0,0.627906976744186
sampling63_fold1,0.35294117647058826,1.0,0.6470588235294118,0.0,0.7441860465116279
sampling64_fold0,0.11764705882352941,1.0,0.8823529411764706,0.0,0.6511627906976745
sampling64_fold1,0.05263157894736842,1.0,0.9473684210526315,0.0,0.5813953488372093
sampling65_fold0,0.5263157894736842,1.0,0.47368421052631576,0.0,0.7906976744186046
sampling65_fold1,0.4117647058823529,1.0,0.5882352941176471,0.0,0.7674418604651163
sampling66_fold0,0.13333333333333333,1.0,0.8666666666666667,0.0,0.6976744186046512
sampling66_fold1,0.5714285714285714,1.0,0.42857142857142855,0.0,0.7906976744186046
sampling67_fold0,0.2222222222222222,1.0,0.7777777777777778,0.0,0.6744186046511628
sampling67_fold1,0.0,1.0,1.0,0.0,0.5813953488372093
sampling68_fold0,0.15,1.0,0.85,0.0,0.6046511627906976
sampling68_fold1,0.5625,1.0,0.4375,0.0,0.8372093023255814
sampling69_fold0,0.05263157894736842,1.0,0.9473684210526315,0.0,0.5813953488372093
sampling69_fold1,0.23529411764705882,1.0,0.7647058823529411,0.0,0.6976744186046512
sampling70_fold0,0.6470588235294118,0.8846153846153846,0.35294117647058826,0.11538461538461539,0.7906976744186046
sampling70_fold1,0.3684210526315789,0.9583333333333334,0.631578947368421,0.041666666666666664,0.6976744186046512
sampling71_fold0,0.35294117647058826,1.0,0.6470588235294118,0.0,0.7441860465116279
sampling71_fold1,0.3157894736842105,1.0,0.6842105263157895,0.0,0.6976744186046512
sampling72_fold0,0.45,1.0,0.55,0.0,0.7441860465116279
sampling72_fold1,0.75,0.7777777777777778,0.25,0.2222222222222222,0.7674418604651163
sampling73_fold0,0.0,1.0,1.0,0.0,0.5116279069767442
sampling73_fold1,1.0,0.0,0.0,1.0,0.3488372093023256
sampling74_fold0,0.3076923076923077,1.0,0.6923076923076923,0.0,0.7906976744186046
sampling74_fold1,0.30434782608695654,1.0,0.6956521739130435,0.0,0.627906976744186
sampling75_fold0,0.13636363636363635,1.0,0.8636363636363636,0.0,0.5581395348837209
sampling75_fold1,0.7857142857142857,0.6206896551724138,0.21428571428571427,0.3793103448275862,0.6744186046511628
sampling76_fold0,0.375,1.0,0.625,0.0,0.7674418604651163
sampling76_fold1,0.45,0.9565217391304348,0.55,0.043478260869565216,0.7209302325581395
sampling77_fold0,0.35294117647058826,1.0,0.6470588235294118,0.0,0.7441860465116279
sampling77_fold1,0.3684210526315789,1.0,0.631578947368421,0.0,0.7209302325581395
sampling78_fold0,0.3333333333333333,1.0,0.6666666666666666,0.0,0.6744186046511628
sampling78_fold1,0.06666666666666667,1.0,0.9333333333333333,0.0,0.6744186046511628
sampling79_fold0,0.2777777777777778,1.0,0.7222222222222222,0.0,0.6976744186046512
sampling79_fold1,0.0,1.0,1.0,0.0,0.5813953488372093
sampling80_fold0,0.25,1.0,0.75,0.0,0.6511627906976745
sampling80_fold1,0.375,1.0,0.625,0.0,0.7674418604651163
sampling81_fold0,0.3684210526315789,1.0,0.631578947368421,0.0,0.7209302325581395
sampling81_fold1,0.4117647058823529,1.0,0.5882352941176471,0.0,0.7674418604651163
sampling82_fold0,0.09090909090909091,1.0,0.9090909090909091,0.0,0.5348837209302325
sampling82_fold1,0.7142857142857143,0.896551724137931,0.2857142857142857,0.10344827586206896,0.8372093023255814
sampling83_fold0,0.5,1.0,0.5,0.0,0.8372093023255814
sampling83_fold1,0.13636363636363635,1.0,0.8636363636363636,0.0,0.5581395348837209
sampling84_fold0,0.1875,1.0,0.8125,0.0,0.6976744186046512
sampling84_fold1,0.95,0.34782608695652173,0.05,0.6521739130434783,0.627906976744186
sampling85_fold0,0.35714285714285715,1.0,0.6428571428571429,0.0,0.7906976744186046
sampling85_fold1,0.36363636363636365,1.0,0.6363636363636364,0.0,0.6744186046511628
sampling86_fold0,0.25,1.0,0.75,0.0,0.7209302325581395
sampling86_fold1,0.3,1.0,0.7,0.0,0.6744186046511628
sampling87_fold0,0.625,0.9629629629629629,0.375,0.037037037037037035,0.8372093023255814
sampling87_fold1,0.3,1.0,0.7,0.0,0.6744186046511628
sampling88_fold0,0.1111111111111111,1.0,0.8888888888888888,0.0,0.627906976744186
sampling88_fold1,0.5,1.0,0.5,0.0,0.7906976744186046
sampling89_fold0,0.15789473684210525,1.0,0.8421052631578947,0.0,0.627906976744186
sampling89_fold1,0.5294117647058824,0.9615384615384616,0.47058823529411764,0.038461538461538464,0.7906976744186046
sampling90_fold0,0.4666666666666667,1.0,0.5333333333333333,0.0,0.813953488372093
sampling90_fold1,0.14285714285714285,1.0,0.8571428571428571,0.0,0.5813953488372093
sampling91_fold0,0.5384615384615384,0.9333333333333333,0.46153846153846156,0.06666666666666667,0.813953488372093
sampling91_fold1,0.17391304347826086,1.0,0.8260869565217391,0.0,0.5581395348837209
sampling92_fold0,0.125,1.0,0.875,0.0,0.6744186046511628
sampling92_fold1,0.6,0.9565217391304348,0.4,0.043478260869565216,0.7906976744186046
sampling93_fold0,0.5263157894736842,1.0,0.47368421052631576,0.0,0.7906976744186046
sampling93_fold1,0.4117647058823529,1.0,0.5882352941176471,0.0,0.7674418604651163
sampling94_fold0,0.4444444444444444,0.96,0.5555555555555556,0.04,0.7441860465116279
sampling94_fold1,0.05555555555555555,1.0,0.9444444444444444,0.0,0.6046511627906976
sampling95_fold0,0.5882352941176471,0.9615384615384616,0.4117647058823529,0.038461538461538464,0.813953488372093
sampling95_fold1,0.05263157894736842,1.0,0.9473684210526315,0.0,0.5813953488372093
sampling96_fold0,0.5294117647058824,1.0,0.47058823529411764,0.0,0.813953488372093
sampling96_fold1,0.10526315789473684,1.0,0.8947368421052632,0.0,0.6046511627906976
sampling97_fold0,0.3888888888888889,1.0,0.6111111111111112,0.0,0.7441860465116279
sampling97_fold1,0.2222222222222222,1.0,0.7777777777777778,0.0,0.6744186046511628
sampling98_fold0,0.1,1.0,0.9,0.0,0.5813953488372093
sampling98_fold1,0.6875,0.9259259259259259,0.3125,0.07407407407407407,0.8372093023255814
sampling99_fold0,0.5789473684210527,1.0,0.42105263157894735,0.0,0.813953488372093
sampling99_fold1,0.4117647058823529,1.0,0.5882352941176471,0.0,0.7674418604651163
mean,0.3598902796157642,0.9353872267021451,0.6401097203842357,0.06461277329785493,0.6868604651162791
std,0.25911890794898085,0.1930498577123435,0.25911890794898085,0.19304985771234348,0.1110080920906664
